ID,n7HRing,nS,n6aHRing,SlogP_VSA11,NddssS,nG12FHRing,SlogP_VSA7,n7Ring,SMR_VSA6,GATS2pe,SLogP,n10FaRing,AATSC0pe,Xch-6dv,VSA_EState6,nBridgehead,JGI6,AATS2Z,ATSC6v,NddsN,ATSC6dv,EState_VSA9,Xch-6d,AATSC2v,nCl,AATSC0i,JGI10,NdS,JGT10,ATSC7v,VSA_EState7,FilterItLogS,n5Ring,Xc-5d,EState_VSA2,AATS1p,NaaCH,AATSC0d,GATS1pe,ATSC7p,Xc-5dv,C1SP3,NssssN,ATSC5p,AATS0v,n7aRing,n10FARing,nRing,ATSC2v,n10FRing,GATS1Z,Xch-3d,NdsN,nG12Ring,CIC0,ATSC4Z,GATS2d,nAromAtom,ATSC2dv,fMF,ATSC8dv,nFAHRing,Class
D0344,0,0,0,0,0,0,0,0,10.63357721,0.412417397,3.1154,0,0.161565042,0.015625,0,0,0.034829932,64.34782609,-2792.223177,0,8.438139781,0,0.037037037,16.48196136,0,1.847187285,0,0,0.575234556,-544.2898498,0,-5.075709084,0,0.553680851,17.37781095,2.527308222,0,0.834720571,0.808711165,-2.202297327,0.486810155,2,0,-20.09669244,326.286652,0,0,1,758.1702227,0,0.515186655,0,0,0,2.804757252,3783.310345,1.056112969,6,23.01124059,0.206896552,-51.38662967,0,0
D1146,0,0,0,0,0,0,0,0,13.15163837,0.971773456,1.1508,0,0.094915339,0.474545678,1.486712963,0,0,15.10714286,396.2935904,0,-71.11533888,4.736862954,0.646393127,-12.97190156,0,1.396373584,0,0,0.236362434,-1439.541864,5.616851852,-1.781786932,1,0.136082763,0,1.695594095,0,0.51843044,0.83474425,-6.423792019,0.096225045,2,0,-2.994698612,187.4320018,0,0,3,-726.4264874,0,0.923630457,0.577350269,1,0,3.421354515,-73.54577883,1.413417431,0,4.781212842,0.448275862,60.87990488,0,1
D0106,0,0,0,0,0,0,5.022633314,0,33.47519984,0.950053816,2.2663,0,0.145976077,0.045819974,7.045455443,0,0.016575579,21.29032258,-1110.409219,0,-82.67200225,31.54519623,0.128694254,7.523337897,1,1.369009707,0.004642383,0,0.424197811,-1747.858949,0,-5.01273795,0,0.506917856,18.78686846,1.740296513,4,0.585261659,0.761796422,-6.473738287,0.197128369,6,0,0.872839028,213.5846195,0,0,2,699.6704244,0,0.685546999,0,0,0,4.078200134,-20.20291919,0.991418779,6,50.08663511,0.226415094,-167.0373183,0,1
D0294,0,0,1,0,0,0,0,0,11.44466614,0.719573314,2.64078,0,0.09826572,0.086221902,11.60295686,0,0.020033141,23.39393939,739.3562698,0,66.21883657,5.261891555,0.343013034,4.523983878,0,1.710135862,0.009917355,0,0.423264593,-206.8441727,3.158753596,-3.708130021,1,0.45131802,5.907179729,1.870752616,7,0.626731302,0.593344531,-1.305150554,0.120191603,3,0,-2.830710056,239.4475037,0,0,3,298.582936,0,0.684099117,0,0,0,3.676312308,-99.90858726,1.07103633,15,49.8199446,0.394736842,-35.49861496,0,0
D0248,0,0,1,0,0,0,0,0,5.425791397,0.855195473,0.9154,1,0.095256,0.042211535,7.790896636,0,0.04,23.4375,-90.35760757,0,-4.2,5.84267027,0.151374715,0.55285923,0,1.802163667,0,0,0.339349757,320.5081118,1.704537037,-2.252383842,0,0.136082763,0,1.810016117,5,0.51,0.819126004,1.190350125,0.040193692,0,0,-1.464099912,230.5030931,0,0,2,17.69149536,1,0.766967707,0,0,0,2.8,-49.76,1.135110294,10,3.48,0.5,9.68,0,1
D0020,0,0,1,0,0,0,0,0,18.94743141,0.990369588,-1.3318,0,0.180168999,0.061731541,0,0,0.019759637,24.63043478,-411.5242734,0,-39.30178326,15.57705783,0.247193875,4.653887136,0,1.514354578,0,0,0.444510648,150.5592384,1.434246977,-1.125608751,1,0.219821982,36.96888757,1.522287681,1,0.592592593,0.962183778,0.423377782,0.043003641,2,0,-1.567539819,207.251837,0,0,2,214.0788083,0,0.754503314,0,0,0,2.904380585,62.03292181,0.989130435,9,8.569272977,0.333333333,-45.05624143,0,1
D0561,0,0,0,0,0,0,0,0,5.733667477,0.528867097,0.0298,0,0.146370215,0.141685865,4.580581328,0,0.020597572,23.61666667,-3.666250556,0,-18.0625,5.733667477,0.360927582,-0.340146931,0,1.562901935,0,0,0.501611423,-480.7539882,0.621343301,-2.351056101,1,0.460696041,18.23518108,1.818902353,3,0.702148438,0.696761676,-2.445267464,0.137697118,1,0,1.262170485,227.7788516,0,0,3,-20.40881583,0,0.708313077,0,0,0,3.30378774,-104.5,1.230227167,6,14.5,0.46875,2.625,1,1
D0654,1,0,1,0,0,1,0,1,31.58185093,1.350215632,2.4789,0,0.060507429,0.090119181,13.57644251,0,0.019231293,19.51315789,-1001.231555,0,-65.18408941,0,0.234708048,4.53348696,0,1.553135941,0,0,0.344935111,-479.3447109,2.916925548,-3.694577051,0,0.30274943,0,1.849686712,7,0.581196581,0.814415778,-1.747023748,0.133472695,3,0,-0.470185283,218.4697691,0,0,4,344.5450089,0,0.837247003,0,0,0,3.973137912,-31.94280079,1.279411765,12,-8.334648258,0.487179487,30.98159106,1,1
D0195,0,1,0,0,0,1,0,0,57.32008654,0.642320851,4.3081,0,0.191578954,0.136066699,11.94981239,0,0.020240712,23.6635514,71.83380799,0,37.28656463,5.106527395,0.28006897,2.640421881,0,2.645527039,0.008247458,0,0.437496483,329.6129811,-3.480890598,-5.299418791,0,0.680206576,6.606881965,1.846143826,7,0.62244898,0.594751596,-0.962386698,0.172644925,9,0,1.183193561,217.853424,0,0,4,282.5251413,0,0.730284962,0,0,0,4.104083987,-110.1875,1.113356059,12,61.74362245,0.410714286,-85.60232426,1,0
D0757,0,0,1,5.749511833,0,0,0,0,0,0.911690601,0.08022,0,0.171443478,0.016137431,0,0,0,20.32432432,199.3267724,0,5.582230624,10.21305479,0.055555556,7.75638383,0,1.346703616,0,0,0.490883191,412.7119271,1.445046296,-1.339227663,0,0.282691565,18.96327576,1.64030341,1,0.597353497,1.024794473,1.685160461,0.080848627,3,0,-0.724830024,200.9801264,0,0,1,286.9862017,0,0.919212963,0,0,0,2.904723274,-130.9697543,1.449794731,6,0.323251418,0.260869565,10.97920605,0,0
D0960,0,0,0,0,0,0,0,0,31.20287014,0.718366148,5.3054,0,0.13514309,0.235335635,23.4059517,0,0.01922806,20.21428571,-31.99878633,0,47.07438017,0,0.590194509,-2.231897077,0,2.13057908,0.009140604,0,0.423007568,396.5140369,3.441181018,-7.674177579,1,0.618887678,23.45952746,1.858924594,13,0.590679522,0.582126696,0.716049829,0.247614245,3,0,-0.954177919,220.3940536,0,0,5,-281.2190317,0,0.779833191,0,0,0,4.563885182,-256.4710744,1.482057261,18,-12.01652893,0.484848485,-106.661157,0,1
D0122,0,0,0,11.49902367,0,0,0,0,6.544756406,0.769495451,1.1292,0,0.139238965,0.024056261,4.609125777,0,0.018285714,18.22222222,-175.0146925,0,-49.22265625,5.106527395,0.068041382,0.002551349,0,1.309642947,0,0,0.569906752,-333.5057224,-0.681574074,-1.553195513,0,0.284517797,11.49902367,1.637339759,3,0.561523438,1.061817623,-0.887120769,0.047095698,3,0,-0.124397002,189.9873775,0,0,1,0.137772836,0,1.020045386,0,0,0,3.509234488,-11.94140625,1.613397746,6,12.5234375,0.1875,-15.33984375,0,0
D1052,0,0,0,0,0,0,0,0,0,0.804575086,4.8697,0,0.05140769,0.353146771,0,0,0.024603175,16.81981982,-474.4959777,0,0.68743325,6.423349896,0.445101158,2.496911333,0,1.32804257,0.012345679,0,0.560030099,1046.432175,18.6478944,-4.071456643,1,1.057715968,5.414990469,1.855167732,0,0.700605198,1.002354057,4.367949705,0.653936414,1,0,-5.584193374,197.4768858,0,0,4,277.1571579,0,1.060159328,0,0,0,4.628570066,-235.7874689,1.627499451,0,27.00783197,0.320754717,4.917052332,0,1
D0312,0,0,0,11.49902367,0,0,0,0,5.316788604,0.532246295,3.3843,0,0.111330703,0.163425484,20.88551283,0,0.022758437,25.08823529,-946.793099,0,-34.98750822,0,0.492833847,-3.627968549,0,1.448806569,0,0,0.496093936,-220.3544268,0,-4.925729387,1,0.669575975,17.4062034,2.00508,12,0.690335306,0.844697082,-3.099844871,0.238233198,0,0,-1.499641955,252.0277104,0,0,4,-246.7018614,0,0.752188809,0,0,0,3.840943803,-11.99408284,1.266134454,18,-0.298487837,0.538461538,-33.70414201,1,1
D0724,0,0,0,0,0,0,0,0,6.606881965,0.653404505,2.7733,0,0.122487479,0.262332707,7.747315373,0,0.015742877,17.92,-487.868376,0,-34.6712426,4.736862954,0.387228359,-3.99863041,0,1.351602238,0.008053804,0,0.422043987,389.203392,5.618262686,-3.546793775,1,0.612929911,30.44311386,1.723559675,5,0.556213018,0.726842209,2.953857874,0.187083508,3,0,-3.747138033,196.7666951,0,0,3,-499.8288012,0,0.894656494,0,0,0,4.563422725,-104.8970414,1.3312,6,48.88757396,0.323076923,23.37514793,1,1
D1045,0,0,0,0,0,0,0,0,0,0.549464547,0.4307,0,0.328784,0,0,0,0,103,354.7921563,0,26.57975309,42.77552619,0,2.798756463,2,1.290075248,0,0,0.847685185,0,0,1.096825856,0,3,0,2.78657371,0,1.44,1.675750645,0,3.281807006,0,0,5.018511236,269.8461954,0,0,0,61.57264219,0,0.972302784,0,0,0,1.833985,-599.9911111,1.856060606,0,111.1466667,0,0,0,1
D0545,0,1,0,0,1,0,5.022633314,0,0,0.450378623,0.9242,0,0.161075666,0.130276615,10.37609819,0,0.01990232,33.56896552,65.06339439,0,12.83127572,16.73991363,0.422966233,-1.699978974,1,1.599537387,0,0,0.643934233,114.4998142,0,-3.910513251,1,1.0250325,15.48156828,2.144039287,7,0.894398531,0.743065046,0.677450209,0.372506543,0,0,-1.671449775,264.3665898,0,0,3,-98.5987805,0,0.710739133,0,0,0,3.071415658,-114.8264463,1.252425122,12,44.90723169,0.454545455,37.47053022,1,0
D0844,0,0,0,0,0,0,0,0,0,0.818439552,0.6673,0,0.241264,0,0,0,0,97.64285714,0,0,0,45.01587446,0,7.823113258,3,0.786491798,0,0,0.731481481,0,-1.905092593,-0.666987734,0,0.866025404,0,2.063606698,0,1.05,1.222353936,0,0.222692247,2,0,0,288.4979466,0,0,0,109.5235856,0,0.621227364,0,0,0,1.3509775,-328.32,1.43877551,0,2.41037037,0,0,0,0
D0900,0,0,1,0,0,0,0,0,5.316788604,0.266054748,0.3683,0,0.197637099,0.019245009,2.188240741,0,0.04,23.52272727,-725.6306768,0,-15.28353958,19.24528309,0.102062073,-6.34906186,0,1.416718353,0,0,0.538500882,117.6408935,3.439907407,-0.380616243,0,0,0,1.689137834,3,0.5921522,1.241739505,0.219425307,0,2,0,0.756422565,192.8301241,0,0,1,-279.3587218,0,0.872748815,0,0,0,2.955494513,128.9476813,1.297006207,6,93.4804539,0.206896552,20.46276479,0,1
D0601,0,1,1,0,0,0,0,0,0,0.749127415,1.2782,0,0.067183673,0.021516574,3.739907407,0,0,22.35294118,-248.5131082,0,-14.48148148,17.95154092,0.083333333,3.1447332,0,1.751816492,0,1,0.460285717,-23.57553558,2.642638889,-2.147833786,0,0.166666667,0,1.916742813,3,0.535147392,1.050492777,-1.090822587,0.058925565,1,0,-1.003814478,227.7322972,0,0,1,106.9209288,0,0.630464022,0,0,0,2.819965759,-116.6938776,1.308574277,6,8.308641975,0.285714286,14.51851852,0,1
D0033,1,0,0,0,0,1,0,1,4.899909731,0.441277712,3.3872,0,0.085377889,0.055555556,14.93335979,0,0.020787467,23.88235294,-876.3896776,0,-76.99111111,5.733667477,0.166666667,-4.027112244,0,1.568506509,0,0,0.332925489,459.0583475,3.994259259,-2.719430438,0,0.337915717,0,1.972600866,8,0.595555556,0.776403084,2.123592287,0.088484166,0,0,-4.203049184,247.6259194,0,0,3,-205.3827244,0,0.742213352,0,0,0,3.454096965,-36.30222222,1.082089552,12,13.77333333,0.5,38.96888889,1,1
D1156,0,1,0,5.749511833,0,0,0,0,43.40182647,1.040173282,1.6693,0,0.12644566,0.027777778,7.125047871,0,0.018131042,18.23809524,-434.9978817,0,-77.22085048,9.473725908,0.083333333,-3.362183196,0,1.377247264,0.007132853,0,0.444521156,594.3301767,4.146037647,-4.020984969,0,0,30.01592441,1.768963411,4,0.456597222,0.840417319,3.240944087,0,5,0,-1.220546252,193.5437979,0,0,1,-282.4233884,0,0.969932639,0,0,0,4.046071514,151.3125,1.519011407,6,25.09053498,0.125,-48.83676269,0,1
D1150,0,0,0,11.49902367,0,0,0,0,34.35677988,0.954592848,3.1974,0,0.135221644,0.055555556,15.78132435,0,0.012005973,18.55963303,607.9979443,0,10.54318418,19.31711626,0.166666667,2.686180312,0,1.341662005,0.00875829,0,0.419361156,49.30373475,0.725576627,-5.118003667,0,0.083333333,19.44852521,1.702923132,8,0.507023933,0.754265803,0.162435432,0.024056261,2,0,-0.321118144,204.3493638,0,0,2,292.793654,0,0.854508139,0,0,0,4.50208001,-17.32258065,1.406404602,12,-25.9094693,0.225806452,-18.20395421,0,1
D0176,0,0,1,0,0,0,0,0,0,0.582529813,0.7798,0,0.172677551,0.0248452,3.08212963,0,0,25.8,4.489181759,0,-9.551020408,5.106527395,0.102062073,-6.328168373,0,1.536128621,0,0,0.396808081,71.42498459,2.842037037,-0.747516506,0,0.166666667,5.563451492,1.806151802,4,0.515306122,0.785881435,0.230596362,0.015214515,0,0,0.182530782,240.9011328,0,0,1,-126.5633675,0,0.700203252,0,0,0,2.079958248,-21.51020408,1.351485149,6,-4.326530612,0.428571429,0,0,1
D0784,0,0,1,5.749511833,0,0,0,0,14.09534397,0.895127594,0.5715,0,0.135910207,0.027777778,3.555231481,0,0.025510204,19.48837209,-725.1155183,0,-42.10650888,4.736862954,0.083333333,14.7726869,0,1.418252518,0,0,0.51846275,77.2365274,3.236292517,-0.784134557,0,0.23570226,6.093240071,1.564296001,4,0.557692308,0.735970386,1.653704548,0.0372678,0,0,0.654552118,197.5057959,0,0,1,635.2255369,0,0.819946452,0,0,0,3.101347744,-19.01331361,1.483560545,6,31.60946746,0.230769231,20.30769231,0,0
D0647,0,0,1,5.749511833,0,1,0,0,7.109797541,0.954790385,2.5478,0,0.171847222,0.071704742,6.811352513,0,0.023259637,27.64285714,-1073.652441,0,-36.44444444,13.57116483,0.264777018,7.921885715,0,1.374422227,0,0,0.414571958,705.8369903,1.573585128,-3.878692698,1,0.247193875,0,1.883139788,5,0.638888889,0.69973127,2.280067358,0.054854024,0,0,-0.265939775,258.1848285,0,0,3,332.7192,0,0.581804734,0,0,0,3.125814584,-25.55555556,0.857142857,13,16,0.541666667,10.66666667,0,1
D0777,0,0,0,0,0,0,0,0,19.75852033,1.060461039,-8.8617,0,0.204532065,0.187137274,-4.300107466,0,0.023087345,21.19161677,178.6282315,0,-3.784780024,57.08951511,0.38131685,-3.153546596,0,1.180704273,0.008870908,0,0.540483625,-1058.517576,-20.50290756,6.006366528,1,1.438609255,12.96557803,1.48253737,0,0.684106223,1.066130036,-5.669312379,0.351876249,6,0,3.774706035,176.8471147,0,0,4,-526.6422815,0,0.94768841,0,0,0,4.782619813,-185.1807372,1.483895477,0,-28.05826397,0.298850575,-26.58263971,0,0
D0758,0,1,1,0,0,0,0,0,12.34054944,0.873059924,0.60774,0,0.101903347,0.227822104,0,0,0.021794218,22.8852459,-76.94844381,0,-14.44671202,10.84019487,0.30034919,8.010102873,0,1.655203769,0.014437302,0,0.513561452,334.9347257,2.469116644,-2.998963416,1,0.31030122,6.606881965,1.822885359,2,0.587755102,0.97691777,2.113032992,0.185636526,4,0,1.60623202,211.3443195,0,0,2,488.6162752,0,0.812471011,0,0,0,3.443040523,-343.9346939,1.341188525,11,6.154195011,0.342857143,-30.64852608,0,0
D1169,0,0,0,11.49902367,0,0,0,0,19.53638369,0.8823838,3.0539,0,0.1526395,0.051834039,11.44500317,0,0.015658627,23,-317.3474877,0,29.00773349,14.5802533,0.151374715,4.503652707,0,1.418926156,0.008498533,0,0.452253944,724.8332622,2.917216081,-3.549484,0,0.287457479,11.25083777,1.801028213,7,0.573468174,0.768939227,3.113537269,0.047898379,0,0,-0.350772701,231.1462426,0,0,2,297.2410787,0,0.746812386,0,0,0,3.80866241,-81.50624628,1.185716082,12,0.781082689,0.390243902,27.73884593,0,1
D0497,0,0,0,0,0,1,0,0,6.606881965,0.77801544,2.7168,0,0.127008379,0.384256353,0,0,0.028973802,19.51470588,222.5834551,0,-39.2156213,9.473725908,0.605919064,5.116348091,0,1.297231235,0.009080706,0,0.641104254,-74.35401363,8.313972414,-3.17184378,2,1.599196557,34.7351985,1.778521361,0,0.793846154,0.748945928,-1.357653293,1.000782212,5,0,-6.291627605,199.1248387,0,0,5,695.8233404,0,0.880323513,0,0,0,4.685844867,-160.8866272,1.495668035,0,56.46721893,0.307692308,-24.4556213,1,0
D0702,0,0,0,0,0,0,0,0,6.606881965,0.681309609,2.5671,0,0.124211368,0.092127654,14.98604928,0,0.016259892,19.53982301,343.7745379,0,51.94380853,4.736862954,0.240950962,-1.994419557,0,1.402685316,0.006839226,0,0.428619084,31.521902,1.373025778,-4.523728623,0,0.607472966,25.47963972,1.778331578,9,0.566077003,0.719462819,0.201841068,0.155487428,4,0,-2.428917594,211.1131792,0,1,3,-225.36941,1,0.834530057,0,0,0,4.466334889,-207.8345473,1.361217302,12,19.82622268,0.35483871,-40.32674298,1,1
D0515,0,2,0,0,0,0,0,0,18.09340305,0.61521837,-0.5448,0,0.184751802,0.439142962,-1.01030397,0,0.021748939,33.36486486,-299.323323,0,-60.91187929,10.84019487,0.784000886,-2.225590242,0,1.753360121,0.00766732,0,0.508499689,201.1307312,1.378032959,-0.594172231,1,0.611604057,22.23421079,1.941401616,1,0.718024691,0.804341267,2.182970374,0.196726178,3,0,-5.28860159,248.1641638,0,0,3,-164.6936779,0,0.722493241,0,1,0,3.463655197,11.84,1.09492918,5,36.99319616,0.355555556,-0.801975309,1,0
D0948,0,0,0,11.49902367,0,0,0,0,69.47088867,0.959602565,6.7622,0,0.095121361,0.055555556,15.37804005,0,0.020408163,16.34117647,-1065.398418,0,-142.9650284,9.473725908,0.166666667,7.956111734,0,1.344041548,0.006332687,0,0.508085731,-149.0539771,8.190178765,-8.764804906,0,1.199358737,12.18648014,1.615325206,8,0.552457467,0.809750232,-2.898187863,0.552704628,2,2,-0.827214022,184.8664714,0,0,2,1352.538995,0,1.004811584,0,0,0,5.135031145,88.48015123,1.832546671,12,105.794896,0.304347826,-289.2136106,0,1
D1059,0,0,0,0,0,0,0,0,0,0.580761357,4.4995,0,0.073588543,0.34401278,0,0,0.030454501,17.41666667,1288.235786,0,28.44444444,0,0.393634553,5.840839446,0,1.325660731,0.019249736,0,0.651948296,-485.419977,12.88361025,-3.915429707,1,1.056858859,16.74788698,1.866509642,0,0.755094195,0.618539618,-2.429498739,0.817466683,3,0,-2.505103672,199.9408105,0,0,4,630.8106602,0,0.949163449,0,0,0,4.487149092,-223.1111111,1.737171871,0,-0.666666667,0.333333333,21.44444444,0,1
D0856,0,0,0,0,0,0,0,0,13.65455395,0.905679677,1.9309,0,0.111146436,0.255053018,10.47020891,2,0.019294991,18.12790698,-123.5410182,0,-48.53719008,4.736862954,0.389925437,-1.860530087,0,1.356380444,0.005896949,0,0.421257662,-356.5077188,4.259639449,-2.172753269,1,0.356716516,18.68015364,1.750510931,5,0.563533058,0.776171987,-0.190493014,0.200102235,1,0,5.744001604,200.1636354,0,0,3,-160.0055875,0,0.894517479,0,0,0,4.051901836,-50.23140496,1.441796517,6,-11.68595041,0.386363636,-25.57024793,1,0
D0239,0,1,0,0,0,0,0,0,123.5801095,0.600659231,-20.60433,0,0.161749137,0.550610678,-37.93494373,0,0.015728906,19.79352997,-2136.741851,0,-449.1346677,45.54495595,1.13797475,-4.842612766,0,1.391060251,0.008482075,0,0.493333706,-1589.208593,-12.0844107,-14.8894913,6,5.157998364,154.2992944,1.63678728,17,0.591633652,0.811498695,-7.200639845,1.187995562,32,0,-0.237329523,194.8676921,0,0,9,-5089.586017,0,0.865474295,0,0,0,7.480580809,-231.8795299,1.440872469,26,317.4632643,0.266897747,401.0510733,0,0
D0521,0,1,0,5.749511833,0,0,0,0,5.752853607,0.536644783,0.7067,0,0.152142344,0.381748722,4.058473192,0,0.023515471,26.15189873,26.18169309,0,-28.42743121,5.733667477,0.681441708,-2.668130547,0,1.573946558,0.008033552,0,0.514003472,-379.8231818,3.394790386,-1.194124355,0,0.679645439,11.44655115,1.893472359,4,0.698015123,0.824494705,0.275542633,0.215669658,3,0,-3.073884006,230.9254134,0,0,3,-210.7823132,0,0.755324987,0,0,0,3.742039147,-19.97164461,1.215215584,6,39.34047469,0.369565217,14.06994329,1,1
D0641,0,0,1,0,0,0,0,0,6.544756406,0.390012898,4.4479,1,0.355753345,0.112362475,3.155076294,0,0.028045351,27.4875,-683.5884719,0,-0.657596372,0,0.22565901,-2.532220622,0,4.217833944,0.012345679,0,0.577862239,-606.4969234,-8.99629531,-5.490456485,0,1.120582191,10.94967571,1.784946378,4,0.823129252,0.560654103,1.645806059,0.162793656,3,0,-3.411754553,225.2954857,0,0,3,-202.5776498,1,0.609512808,0,0,0,3.595158174,106.5034014,0.91169938,10,185.3718821,0.404761905,-228.2426304,0,1
D0516,0,2,0,5.749511833,0,0,0,0,31.13997643,0.579477994,-1.112,0,0.165387304,0.45124362,1.840157723,0,0.019729807,28.2421875,1142.460384,0,-26.45599418,0,0.938181727,1.351066492,0,1.701447633,0.007691426,0,0.489405298,-533.9152378,0,-1.82022718,1,1.111583808,41.60522266,1.848906929,4,0.703035112,0.69491911,-1.985387984,0.333000488,7,0,1.19260657,232.9815759,0,0,5,172.936511,0,0.694254367,0,0,0,4.211375948,-259.8748264,1.194205876,11,92.32718376,0.450704225,62.11446142,1,1
D0824,0,1,0,0,1,0,0,0,0,0.431854484,2.2098,0,0.141878741,0.12983985,4.80350097,0,0.026790353,22.64102564,251.960189,0,-23.0617284,0,0.185395406,-3.725868211,0,1.494399178,0.010305071,0,0.544719874,-391.1140685,4.996585067,-3.518397513,0,0.515128379,16.72056925,1.893712144,4,0.62585034,0.609032387,-2.912895855,0.151374715,1,0,3.845906469,212.4618359,0,0,2,-290.6177205,0,0.862118091,0,0,0,3.691474306,24.19954649,1.259824415,6,68,0.380952381,-118.3209877,0,1
D0496,0,0,0,5.749511833,0,0,10.04526663,0,49.54736233,0.975877809,4.8593,0,0.10387904,0.129362522,11.79614139,0,0.016356765,21.65137615,-610.0136957,0,12.55304386,27.93874273,0.287457479,-0.2282104,2,1.427562754,0.005620948,0,0.387523572,-12.97800294,3.467462302,-7.026848497,0,0.366024899,5.907179729,1.857647406,6,0.548476454,0.703959787,-0.158715967,0.191122333,6,0,0.256283359,223.6985233,0,1,4,-24.87493357,1,0.605300048,0,0,0,4.23120658,-69.70544783,1.281808915,12,-18.01555654,0.473684211,-49.23379653,1,0
D1174,1,1,0,0,0,1,0,1,7.047671983,1.246445664,5.3508,0,0.039406338,0.27276821,19.59929831,2,0.017429675,21.09574468,-1911.535051,0,-70.93863488,0,0.454530031,2.44101528,0,1.493277478,0,0,0.338440807,-910.1093096,5.233450176,-5.507574952,1,0.474810251,0,2.057906257,8,0.600271616,0.861882204,-4.554062287,0.296899409,1,0,5.703482806,231.3274334,0,0,5,229.4554363,0,0.786913009,0,0,0,4.301051502,-70.04481666,1.248868778,12,0.929078014,0.489361702,-50.74261858,2,1
D0671,0,0,0,0,0,0,0,1,13.59242839,1.270715482,3.8264,0,0.040604997,0.055555556,17.6834938,0,0.011668286,17.28,-852.7016213,0,-35.37715645,0,0.166666667,1.05309508,0,1.429696764,0,0,0.292693551,-563.3036658,5.723310973,-5.81398638,0,0.247193875,0,1.917589733,8,0.48661511,1.015776557,-3.125057178,0.100592232,1,0,-3.411917881,218.1193644,0,0,3,78.98213098,0,0.954375338,0,0,0,4.218275333,-59.90422368,1.109372453,12,10.27721594,0.365853659,-32.17132659,0,1
D0015,0,0,0,0,0,0,0,0,0,0.335620398,0.7004,0,0.148829964,0.047700015,7.959352954,0,0.028,23.43137255,97.29706417,0,0.619500595,0,0.150174595,0.072975618,0,1.510873847,0,0,0.567701196,253.9042432,0.293611111,-3.307482323,0,0.635379749,0,1.82154359,5,0.708680143,0.64580834,1.537356202,0.1774432,1,0,-1.479974537,227.2761528,0,0,2,3.721756497,0,0.714505884,0,0,0,3.199792673,-39.69441141,1.402487169,6,51.97621879,0.413793103,6.661117717,0,1
D0313,0,0,1,5.749511833,0,0,0,0,0,0.629108569,3.01132,1,0.101510658,0.03955877,5.700249433,0,0.04,33.88571429,-140.4369283,0,-4.286756312,0,0.128694254,7.557820887,0,1.467494247,0,0,0.473351852,548.213506,1.674537037,-3.766323676,0,0.366430784,5.749511833,2.105700825,4,0.680272109,0.817840042,1.96686349,0.133690666,1,0,-2.683835066,268.9024946,0,0,2,264.523731,1,0.466769328,0,0,0,2.724727664,-41.569161,1.18,10,15.17412415,0.476190476,0,0,1
D0697,0,0,0,5.749511833,0,0,0,0,13.15163837,1.113331131,2.5775,1,0.093791,0.051834039,14.41152812,0,0.014965986,17.64788732,-699.9911383,0,-28.75,4.736862954,0.151374715,-0.830931355,0,1.37895839,0.008847494,0,0.398698659,656.2196856,-0.498732993,-3.914996546,0,0.136082763,0,1.754904931,7,0.499375,0.94157456,3.013563977,0.041066607,4,0,-1.31543203,202.6281197,0,0,2,-58.99612622,1,0.961267606,0,0,0,3.955966647,34.5,1.374958134,10,3.75,0.25,-40.75,0,0
D1137,0,0,0,0,0,0,0,0,13.08951281,0.598802446,-0.9059,0,0.163101,0.088176561,0,0,0,18.69444444,-252.9104118,0,-42.48,5.733667477,0.201184464,-2.758081214,0,1.360522847,0,0,0.490011532,329.4327436,1.416064815,-0.183586179,1,0.11785113,12.45193614,1.577878954,0,0.55,0.718727966,1.024186757,0.032274861,2,0,-0.87513506,188.5674378,0,0,1,-99.2909237,0,0.826593137,0,0,0,2.636452798,-4.52,1.439393939,0,-3.36,0.25,0,0,1
D0562,0,0,0,0,0,0,0,0,0,0.531339706,4.3099,0,0.198539385,0.185801291,0,0,0.023679516,18.13675214,-111.282328,0,-91.46308532,9.843390349,0.304159652,-5.242782799,0,1.911705494,0.007989185,0,0.570136768,-305.6255735,4.167026102,-4.390819063,1,1.375152068,36.88152191,1.669171421,0,0.622809537,0.643378585,-0.356789817,0.254772157,1,0,-0.803920106,184.7637246,0,0,2,-613.4055874,0,0.884129915,0,0,0,4.40759665,-151.7888538,1.470487589,0,99.50071818,0.152542373,-40.22407354,1,0
D0411,0,0,0,0,0,0,0,0,6.544756406,0.766772495,2.519,0,0.114805527,0.248088536,8.577661485,4,0.021398337,21.27472527,350.801979,0,-62.74380165,4.736862954,0.497193875,-2.648436927,0,1.467789363,0.007601095,0,0.418158236,-460.6932565,5.294246105,-3.264374185,1,0.473755876,17.99117772,1.862964046,5,0.652892562,0.656342959,-0.484101526,0.200770719,1,0,3.241250972,222.824925,0,0,6,-241.0077604,0,0.740872904,0,0,0,3.952365276,-55.97520661,1.274777438,9,1.933884298,0.5,-24.74380165,1,0
D0095,0,0,0,45.99609467,0,1,10.04526663,0,13.65455395,0.757288267,0.1062,0,0.176703913,0.167802368,-0.678665174,11,0.019447619,24.66769231,1701.577351,0,166.0869044,63.09039246,0.4087087,0.402042283,2,1.404791562,0.008142576,0,0.517615199,1200.212375,-18.55014789,-7.464034896,0,2.809372799,46.22204891,1.747634962,13,0.741703254,0.883617051,0.378911395,0.686128998,7,0,11.09839628,219.7417299,0,0,12,130.6637419,0,0.717065531,0,0,5,5.719658174,264.4793388,1.359149577,30,54.38865932,0.363636364,-43.28058361,1,1
